No.,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
5344,NXP,Nuveen Select Tax-Free Income Portfolio,Financial,Closed-End Fund - Debt,USA,285.33M,29.47,17.21,-0.46%,"17,168"
5345,NXPI,NXP Semiconductors N.V.,Technology,Semiconductors,Netherlands,58.38B,59.55,216.35,1.53%,"1,423,376"
5346,NXQ,Nuveen Select Tax-Free Income Portfolio 2,Financial,Closed-End Fund - Debt,USA,277.44M,15.54,15.66,-0.51%,"39,734"
5347,NXR,Nuveen Select Tax-Free Income Portfolio 3,Financial,Closed-End Fund - Debt,USA,228.65M,27.09,17.52,-1.10%,"15,684"
5348,NXRT,"NexPoint Residential Trust, Inc.",Real Estate,REIT - Residential,USA,1.57B,103.50,62.72,0.34%,"93,628"
5349,NXST,"Nexstar Media Group, Inc.",Communication Services,Broadcasting,USA,6.51B,7.32,153.51,0.87%,"229,727"
5350,NXTC,"NextCure, Inc.",Healthcare,Biotechnology,USA,200.57M,-,6.89,0.73%,"109,003"
5351,NXTD,"Nxt-ID, Inc.",Industrials,Security & Protection Services,USA,20.86M,-,0.38,0.08%,"3,438,376"
5352,NXTG,First Trust IndXX NextG ETF,Financial,Exchange Traded Fund,USA,-,-,79.19,0.48%,"39,130"
5353,NXTP,"NextPlay Technologies, Inc.",Technology,Information Technology Services,USA,147.92M,-,1.58,1.28%,"81,240"
5354,NXU,Novus Capital Corporation II,Financial,Shell Companies,USA,355.84M,-,9.89,0.20%,"19,217"
5355,NYCB,"New York Community Bancorp, Inc.",Financial,Banks - Regional,USA,5.87B,11.90,12.67,1.77%,"5,252,230"
5356,NYF,iShares New York Muni Bond ETF,Financial,Exchange Traded Fund,USA,-,-,58.19,-0.19%,"9,470"
5357,NYMT,"New York Mortgage Trust, Inc.",Real Estate,REIT - Mortgage,USA,1.62B,6.73,4.33,0.00%,"1,690,193"
5358,NYMTL,"New York Mortgage Trust, Inc.",Real Estate,REIT - Mortgage,USA,-,-,25.20,-0.06%,"24,741"
5359,NYMX,Nymox Pharmaceutical Corporation,Healthcare,Biotechnology,Bahamas,180.17M,-,2.07,0.49%,"47,726"
5360,NYT,The New York Times Company,Communication Services,Publishing,USA,8.59B,61.94,51.16,1.95%,"922,634"
5361,NYXH,Nyxoah S.A.,Healthcare,Medical Instruments & Supplies,Belgium,-,-,30.66,5.94%,"3,518"
5362,NZF,Nuveen Municipal Credit Income Fund,Financial,Asset Management,USA,2.44B,212.22,17.19,-0.23%,"221,596"
5363,O,Realty Income Corporation,Real Estate,REIT - Retail,USA,26.67B,68.67,67.78,0.03%,"3,755,767"
5364,OAS,Oasis Petroleum Inc.,Energy,Oil & Gas E&P,USA,1.92B,2.43,96.15,1.75%,"159,224"
5365,OB,Outbrain Inc.,Communication Services,Internet Content & Information,USA,934.75M,-,15.71,4.11%,"169,217"
5366,OBAS,Optibase Ltd.,Real Estate,Real Estate Services,Israel,58.43M,9.06,11.24,-0.18%,"5,125"
5367,OBCI,"Ocean Bio-Chem, Inc.",Industrials,Conglomerates,USA,93.51M,9.07,9.65,0.21%,"19,325"
5368,OBLG,Oblong Inc.,Technology,Software - Application,USA,69.17M,-,2.24,-1.32%,"63,656"
5369,OBNK,"Origin Bancorp, Inc.",Financial,Banks - Regional,USA,940.00M,11.55,41.12,1.73%,"37,547"
5370,OBSV,ObsEva SA,Healthcare,Biotechnology,Switzerland,167.73M,-,3.16,-0.94%,"608,800"
5371,OC,Owens Corning,Industrials,Building Products & Equipment,USA,9.45B,10.07,88.88,1.97%,"1,210,619"
5372,OCA,Omnichannel Acquisition Corp.,Financial,Shell Companies,USA,255.28M,-,9.91,0.00%,"1,170"
5373,OCAXU,OCA Acquisition Corp.,Financial,Shell Companies,USA,-,-,10.14,0.35%,"5,901"
5374,OCC,Optical Cable Corporation,Technology,Communication Equipment,USA,27.12M,4.50,3.67,-0.27%,"5,522"
5375,OCCI,"OFS Credit Company, Inc.",Financial,Asset Management,USA,80.82M,3.07,13.57,2.03%,"114,825"
5376,OCDX,Ortho Clinical Diagnostics Holdings plc,Healthcare,Diagnostics & Research,USA,4.64B,-,18.72,0.75%,"553,525"
5377,OCFC,OceanFirst Financial Corp.,Financial,Banks - Regional,USA,1.21B,14.03,20.40,2.26%,"185,958"
5378,OCFT,"OneConnect Financial Technology Co., Ltd.",Technology,Software - Application,China,1.67B,-,4.24,-4.50%,"1,980,687"
5379,OCG,Oriental Culture Holding LTD,Consumer Cyclical,Internet Retail,China,85.20M,40.79,4.12,-2.02%,"452,590"
5380,OCGN,"Ocugen, Inc.",Healthcare,Biotechnology,USA,1.44B,-,7.61,1.47%,"5,931,599"
5381,OCN,Ocwen Financial Corporation,Financial,Mortgage Finance,USA,260.54M,-,28.35,0.21%,"62,330"
5382,OCSL,Oaktree Specialty Lending Corporation,Financial,Credit Services,USA,1.31B,2.99,7.24,0.42%,"724,769"
5383,OCUL,"Ocular Therapeutix, Inc.",Healthcare,Biotechnology,USA,812.77M,-,10.85,2.55%,"766,768"
5384,OCUP,"Ocuphire Pharma, Inc.",Healthcare,Biotechnology,USA,90.91M,-,5.36,1.71%,"172,375"
5385,OCX,OncoCyte Corporation,Healthcare,Biotechnology,USA,343.28M,-,4.00,1.27%,"440,060"
5386,ODC,Oil-Dri Corporation of America,Basic Materials,Specialty Chemicals,USA,260.18M,14.31,34.83,0.37%,"11,943"
5387,ODFL,"Old Dominion Freight Line, Inc.",Industrials,Trucking,USA,34.93B,40.85,299.67,0.99%,"517,415"
5388,ODP,The ODP Corporation,Consumer Cyclical,Specialty Retail,USA,2.15B,53.94,41.32,-0.58%,"251,035"
5389,ODT,"Odonate Therapeutics, Inc.",Healthcare,Biotechnology,USA,127.72M,-,3.10,1.64%,"111,716"
5390,OEC,Orion Engineered Carbons S.A.,Basic Materials,Specialty Chemicals,Luxembourg,1.12B,8.52,18.27,3.28%,"211,062"
5391,OEF,iShares S&P 100 ETF,Financial,Exchange Traded Fund,USA,-,-,204.26,1.12%,"125,603"
5392,OEG,"Orbital Energy Group, Inc.",Utilities,Utilities - Diversified,USA,215.17M,-,3.35,9.84%,"3,779,055"
5393,OEPWU,One Equity Partners Open Water I Corp.,Financial,Shell Companies,USA,-,-,9.88,0.20%,"4,440"
5394,OESX,"Orion Energy Systems, Inc.",Industrials,Electrical Equipment & Parts,USA,126.47M,4.00,3.94,-0.51%,"158,367"
5395,OEUR,O'Shares Europe Quality Dividend ETF,Financial,Exchange Traded Fund,USA,-,-,28.99,1.12%,"3,007"
5396,OFC,Corporate Office Properties Trust,Real Estate,REIT - Office,USA,3.19B,36.99,28.00,-0.11%,"645,317"
5397,OFED,Oconee Federal Financial Corp.,Financial,Banks - Regional,USA,131.50M,33.86,24.58,5.04%,448
5398,OFG,OFG Bancorp,Financial,Banks - Regional,USA,1.19B,10.56,23.96,3.14%,"187,803"
5399,OFIX,Orthofix Medical Inc.,Healthcare,Medical Devices,USA,771.46M,-,39.32,-0.10%,"47,011"
5400,OFLX,"Omega Flex, Inc.",Industrials,Specialty Industrial Machinery,USA,1.53B,62.28,150.85,2.13%,"6,555"
5401,OFS,OFS Capital Corporation,Financial,Asset Management,USA,139.62M,3.49,10.41,-0.29%,"39,590"
5402,OG,Onion Global Limited,Technology,Software - Application,China,620.16M,-,6.88,-4.31%,"214,018"
5403,OGE,OGE Energy Corp.,Utilities,Utilities - Regulated Electric,USA,6.82B,16.97,33.71,0.48%,"1,770,620"
5404,OGEN,"Oragenics, Inc.",Healthcare,Biotechnology,USA,74.10M,-,0.62,-1.08%,"974,731"
5405,OGI,OrganiGram Holdings Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,951.98M,-,2.50,3.73%,"6,330,961"
5406,OGIG,O'Shares Global Internet Giants ETF,Financial,Exchange Traded Fund,USA,-,-,56.25,1.22%,"95,614"
5407,OGN,Organon & Co.,Healthcare,Drug Manufacturers - General,USA,8.40B,-,33.38,2.24%,"1,603,857"
5408,OGS,"ONE Gas, Inc.",Utilities,Utilities - Regulated Gas,USA,3.49B,16.87,64.66,0.19%,"245,017"
5409,OHI,"Omega Healthcare Investors, Inc.",Real Estate,REIT - Healthcare Facilities,USA,7.66B,36.15,31.49,0.67%,"2,167,094"
5410,OHPAU,Orion Acquisition Corp.,Financial,Shell Companies,USA,-,-,9.92,0.71%,"5,902"
5411,OI,"O-I Glass, Inc.",Consumer Cyclical,Packaging & Containers,USA,2.33B,7.14,14.23,1.93%,"699,705"
5412,OIA,Invesco Municipal Income Opportunities Trust,Financial,Closed-End Fund - Debt,USA,385.83M,132.95,8.11,-0.37%,"46,501"
5413,OIBR-C,Oi S.A.,Communication Services,Telecom Services,Brazil,1.10B,-,0.95,4.97%,"1,433,981"
5414,OIH,VanEck Vectors Oil Services ETF,Financial,Exchange Traded Fund,USA,-,-,189.69,5.31%,"1,101,532"
5415,OII,"Oceaneering International, Inc.",Energy,Oil & Gas Equipment & Services,USA,1.34B,-,13.03,5.93%,"731,545"
5416,OIIM,O2Micro International Limited,Technology,Electronic Components,Cayman Islands,166.70M,13.46,5.88,3.16%,"168,361"
5417,OIL,iPath Pure Beta Crude Oil ETN,Financial,Exchange Traded Fund,USA,-,-,22.28,1.64%,"24,268"
5418,OILK,ProShares K-1 Free Crude Oil Strategy ETF,Financial,Exchange Traded Fund,USA,-,-,57.64,1.66%,"81,807"
5419,OIS,"Oil States International, Inc.",Energy,Oil & Gas Equipment & Services,USA,378.78M,-,6.14,6.04%,"619,546"
5420,OKE,"ONEOK, Inc.",Energy,Oil & Gas Midstream,USA,25.79B,19.03,57.46,4.76%,"3,535,573"
5421,OKTA,"Okta, Inc.",Technology,Software - Infrastructure,USA,39.13B,-,255.38,-0.80%,"1,194,884"
5422,OLB,"The OLB Group, Inc.",Technology,Software - Application,USA,40.31M,-,4.66,1.30%,"161,751"
5423,OLD,The Long-Term Care ETF,Financial,Exchange Traded Fund,USA,-,-,31.61,0.03%,"43,552"
5424,OLED,Universal Display Corporation,Technology,Semiconductor Equipment & Materials,USA,9.25B,49.12,192.45,-0.11%,"290,625"
5425,OLK,Olink Holding AB (publ),Healthcare,Diagnostics & Research,Sweden,2.79B,-,23.46,-0.21%,"773,296"
5426,OLLI,"Ollie's Bargain Outlet Holdings, Inc.",Consumer Defensive,Discount Stores,USA,4.25B,21.38,64.53,0.12%,"673,350"
5427,OLMA,"Olema Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,1.23B,-,29.49,5.10%,"130,829"
5428,OLN,Olin Corporation,Basic Materials,Specialty Chemicals,USA,8.02B,-,49.63,4.93%,"1,219,013"
5429,OLO,Olo Inc.,Technology,Software - Application,USA,4.92B,-,34.02,0.09%,"464,748"
5430,OLP,"One Liberty Properties, Inc.",Real Estate,REIT - Diversified,USA,674.21M,15.32,32.09,1.49%,"57,915"
5431,OM,"Outset Medical, Inc.",Healthcare,Medical Devices,USA,2.40B,-,53.01,-3.21%,"525,508"
5432,OMAB,"Grupo Aeroportuario del Centro Norte, S.A.B. de C.V.",Industrials,Airports & Air Services,Mexico,2.10B,34.72,48.02,2.02%,"64,502"
5433,OMC,Omnicom Group Inc.,Communication Services,Advertising Agencies,USA,15.95B,11.91,74.16,2.37%,"2,032,950"
5434,OMCL,"Omnicell, Inc.",Healthcare,Health Information Services,USA,6.81B,119.12,156.29,-0.62%,"132,272"
5435,OMEG,Omega Alpha SPAC,Financial,Shell Companies,USA,173.41M,-,9.74,0.23%,100
5436,OMER,Omeros Corporation,Healthcare,Biotechnology,USA,983.00M,-,15.95,0.69%,"791,905"
5437,OMEX,"Odyssey Marine Exploration, Inc.",Industrials,Specialty Business Services,USA,83.84M,-,6.54,4.31%,"15,511"
5438,OMF,"OneMain Holdings, Inc.",Financial,Credit Services,USA,7.54B,5.60,57.09,2.46%,"696,156"
5439,OMFL,Invesco Russell 1000 Dynamic Multifactor ETF,Financial,Exchange Traded Fund,USA,-,-,47.53,1.89%,"44,979"
5440,OMFS,Invesco Russell 2000 Dynamic Multifactor ETF,Financial,Exchange Traded Fund,USA,-,-,40.18,2.81%,"13,373"
5441,OMGA,"Omega Therapeutics, Inc.",Healthcare,Biotechnology,USA,879.34M,-,18.06,5.43%,"25,449"
5442,OMI,"Owens & Minor, Inc.",Healthcare,Medical Distribution,USA,2.60B,10.00,33.22,-1.07%,"495,653"
5443,OMIC,"Singular Genomics Systems, Inc.",Healthcare,Medical Instruments & Supplies,USA,919.46M,-,12.37,-3.06%,"167,771"
5444,OMP,Oasis Midstream Partners LP,Energy,Oil & Gas Midstream,USA,1.09B,3.69,21.85,2.87%,"191,186"
5445,OMQS,OMNIQ Corp.,Technology,Software - Application,USA,69.16M,-,8.97,2.75%,"42,042"
5446,ON,ON Semiconductor Corporation,Technology,Semiconductors,USA,21.47B,40.89,49.36,1.56%,"3,772,840"
5447,ONB,Old National Bancorp,Financial,Banks - Regional,USA,2.71B,9.00,16.39,3.60%,"1,096,492"
5448,ONCR,"Oncorus, Inc.",Healthcare,Biotechnology,USA,255.61M,-,9.57,0.31%,"104,071"
5449,ONCS,OncoSec Medical Incorporated,Healthcare,Biotechnology,USA,77.69M,-,2.17,3.83%,"191,703"
5450,ONCT,"Oncternal Therapeutics, Inc.",Healthcare,Biotechnology,USA,221.01M,-,4.54,8.10%,"850,414"
5451,ONCY,Oncolytics Biotech Inc.,Healthcare,Biotechnology,Canada,121.80M,-,2.18,0.46%,"222,188"
5452,ONDS,Ondas Holdings Inc.,Technology,Communication Equipment,USA,320.88M,-,7.64,0.66%,"190,758"
5453,ONE,OneSmart International Education Group Limited,Consumer Defensive,Education & Training Services,China,66.67M,-,0.38,1.14%,"2,550,894"
5454,ONEM,"1Life Healthcare, Inc.",Healthcare,Health Information Services,USA,4.10B,-,22.44,-8.37%,"3,170,815"
5455,ONEO,SPDR Russell 1000 Momentum Focus ETF,Financial,Exchange Traded Fund,USA,-,-,100.90,1.45%,243
5456,ONEQ,Fidelity Nasdaq Composite Index ETF,Financial,Exchange Traded Fund,USA,-,-,58.50,1.04%,"182,953"
5457,ONEV,SPDR Russell 1000 Low Volatility Focus ETF,Financial,Exchange Traded Fund,USA,-,-,105.78,0.84%,"2,835"
5458,ONEW,OneWater Marine Inc.,Consumer Cyclical,Recreational Vehicles,USA,605.70M,6.81,39.98,1.37%,"23,486"
5459,ONEY,SPDR Russell 1000 Yield Focus ETF,Financial,Exchange Traded Fund,USA,-,-,94.26,1.13%,"8,947"
5460,ONLN,ProShares Online Retail ETF,Financial,Exchange Traded Fund,USA,-,-,69.14,0.89%,"38,004"
5461,ONON,On Holding AG,Consumer Cyclical,Apparel Retail,Switzerland,10.13B,1244.67,37.34,4.45%,"899,952"
5462,ONTF,"ON24, Inc.",Technology,Software - Application,USA,947.80M,-,20.00,-2.44%,"648,286"
5463,ONTO,Onto Innovation Inc.,Technology,Semiconductors,USA,3.94B,44.37,78.09,2.66%,"210,785"
5464,ONTX,"Onconova Therapeutics, Inc.",Healthcare,Biotechnology,USA,76.91M,-,5.11,-18.89%,"5,533,561"
5465,ONVO,"Organovo Holdings, Inc.",Healthcare,Diagnostics & Research,USA,60.83M,-,7.19,-1.78%,"41,959"
5466,OOMA,"Ooma, Inc.",Communication Services,Telecom Services,USA,472.14M,-,19.93,-0.30%,"63,414"
5467,OOTO,Direxion Daily Travel & Vacation Bull 2X Shares,Financial,Exchange Traded Fund,USA,-,-,21.79,5.72%,"28,811"
5468,OPAD,Offerpad Solutions Inc,Real Estate,Real Estate Services,USA,3.36B,-,10.27,-6.04%,"2,197,823"
5469,OPBK,OP Bancorp,Financial,Banks - Regional,USA,152.09M,8.06,9.96,0.91%,"10,997"
5470,OPCH,"Option Care Health, Inc.",Healthcare,Medical Care Facilities,USA,4.57B,95.96,25.62,-0.23%,"1,265,138"
5471,OPEN,Opendoor Technologies Inc.,Real Estate,Real Estate Services,USA,11.79B,-,19.99,2.72%,"15,365,955"
5472,OPER,ClearShares Ultra-Short Maturity ETF,Financial,Exchange Traded Fund,USA,-,-,100.14,0.00%,"2,013"
5473,OPFI,OppFi Inc.,Technology,Software - Application,USA,975.50M,-,8.30,-1.43%,"139,551"
5474,OPGN,"OpGen, Inc.",Healthcare,Diagnostics & Research,USA,115.75M,-,3.11,-1.27%,"841,207"
5475,OPHC,"OptimumBank Holdings, Inc.",Financial,Banks - Regional,USA,22.58M,25.20,5.04,-1.56%,"32,485"
5476,OPI,Office Properties Income Trust,Real Estate,REIT - Office,USA,1.25B,-,25.87,0.78%,"108,743"
5477,OPK,"OPKO Health, Inc.",Healthcare,Diagnostics & Research,USA,2.56B,34.95,3.88,2.11%,"1,989,678"
5478,OPNT,"Opiant Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,116.59M,-,25.40,5.83%,"62,665"
5479,OPOF,Old Point Financial Corporation,Financial,Banks - Regional,USA,120.95M,18.05,22.44,6.05%,"1,124"
5480,OPP,"RiverNorth/DoubleLine Strategic Opportunity Fund, Inc.",Financial,Asset Management,USA,204.27M,-,14.74,-0.41%,"91,508"
5481,OPRA,Opera Limited,Technology,Software - Infrastructure,Norway,1.07B,12.95,9.14,2.12%,"33,749"
5482,OPRT,Oportun Financial Corporation,Financial,Credit Services,USA,664.80M,49.38,24.00,1.57%,"19,599"
5483,OPRX,OptimizeRx Corporation,Healthcare,Health Information Services,USA,1.36B,1552.16,79.16,2.91%,"368,926"
5484,OPT,Opthea Limited,Healthcare,Biotechnology,Australia,317.83M,-,7.53,4.29%,"19,897"
5485,OPTN,"OptiNose, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,156.70M,-,2.95,7.27%,"220,750"
5486,OPTT,"Ocean Power Technologies, Inc.",Industrials,Electrical Equipment & Parts,USA,101.59M,-,2.30,3.60%,"1,984,353"
5487,OPY,Oppenheimer Holdings Inc.,Financial,Capital Markets,USA,563.21M,3.57,44.77,2.66%,"85,395"
5488,OR,Osisko Gold Royalties Ltd,Basic Materials,Gold,Canada,2.43B,143.29,11.32,-2.83%,"925,937"
5489,ORA,"Ormat Technologies, Inc.",Utilities,Utilities - Renewable,USA,3.71B,57.63,68.69,1.60%,"297,624"
5490,ORAN,Orange S.A.,Communication Services,Telecom Services,France,29.20B,29.46,10.99,0.00%,"636,047"
5491,ORC,"Orchid Island Capital, Inc.",Real Estate,REIT - Mortgage,USA,622.71M,31.84,5.03,0.60%,"2,101,502"
5492,ORCC,Owl Rock Capital Corporation,Financial,Credit Services,USA,5.67B,7.97,14.42,-0.21%,"1,485,752"
5493,ORCL,Oracle Corporation,Technology,Software - Infrastructure,USA,247.29B,18.99,89.42,1.11%,"9,613,489"
5494,ORGN,"Origin Materials, Inc.",Basic Materials,Chemicals,USA,979.93M,-,7.19,0.70%,"666,843"
5495,ORGO,Organogenesis Holdings Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,USA,1.90B,27.73,15.61,-2.92%,"1,387,628"
5496,ORGS,Orgenesis Inc.,Healthcare,Biotechnology,USA,120.95M,-,5.00,-1.57%,"18,785"
5497,ORI,Old Republic International Corporation,Financial,Insurance - Diversified,USA,7.14B,4.36,23.05,0.79%,"963,716"
5498,ORIC,"ORIC Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,934.52M,-,24.40,1.54%,"98,257"
5499,ORLA,Orla Mining Ltd.,Basic Materials,Gold,Canada,860.43M,-,3.62,-2.69%,"86,269"
5500,ORLY,"O'Reilly Automotive, Inc.",Consumer Cyclical,Specialty Retail,USA,43.73B,22.48,626.33,0.98%,"404,926"
5501,ORMP,Oramed Pharmaceuticals Inc.,Healthcare,Biotechnology,USA,730.19M,-,22.06,8.94%,"927,332"
5502,ORN,"Orion Group Holdings, Inc.",Industrials,Engineering & Construction,USA,161.93M,7.91,5.18,2.17%,"115,047"
5503,ORPH,Orphazyme A/S,Healthcare,Biotechnology,Denmark,153.11M,-,4.51,-1.31%,"310,043"
5504,ORRF,"Orrstown Financial Services, Inc.",Financial,Banks - Regional,USA,259.19M,7.32,22.48,0.90%,"30,987"
5505,ORTX,Orchard Therapeutics plc,Healthcare,Biotechnology,United Kingdom,320.13M,-,2.58,7.28%,"2,322,395"
5506,OSAT,Orbsat Corp.,Technology,Communication Equipment,USA,33.02M,-,5.12,-0.39%,"160,191"
5507,OSBC,"Old Second Bancorp, Inc.",Financial,Banks - Regional,USA,338.40M,9.17,12.00,1.52%,"212,879"
5508,OSCR,"Oscar Health, Inc.",Healthcare,Healthcare Plans,USA,3.57B,-,17.18,-0.92%,"1,158,448"
5509,OSCV,Opus Small Cap Value Plus ETF,Financial,Exchange Traded Fund,USA,-,-,32.83,1.44%,"12,413"
5510,OSG,"Overseas Shipholding Group, Inc.",Energy,Oil & Gas Midstream,USA,182.09M,-,2.10,1.94%,"433,528"
5511,OSH,"Oak Street Health, Inc.",Healthcare,Medical Care Facilities,USA,11.57B,-,48.77,-3.58%,"981,019"
5512,OSI,Osiris Acquisition Corp.,Financial,Shell Companies,USA,280.32M,-,9.74,-0.10%,"12,925"
5513,OSIS,"OSI Systems, Inc.",Technology,Electronic Components,USA,1.67B,23.32,93.76,1.13%,"74,643"
5514,OSK,Oshkosh Corporation,Industrials,Farm & Heavy Construction Machinery,USA,7.27B,15.10,105.29,1.08%,"466,612"
5515,OSMT,Osmotica Pharmaceuticals plc,Healthcare,Biotechnology,USA,259.74M,-,2.93,-1.01%,"349,705"
5516,OSPN,OneSpan Inc.,Technology,Software - Application,USA,753.62M,-,18.77,0.48%,"214,243"
5517,OSS,"One Stop Systems, Inc.",Technology,Computer Hardware,USA,99.84M,34.51,5.28,0.38%,"48,050"
5518,OSTK,"Overstock.com, Inc.",Consumer Cyclical,Internet Retail,USA,3.23B,26.17,78.61,3.83%,"1,662,519"
5519,OSTRU,Oyster Enterprises Acquisition Corp.,Financial,Shell Companies,USA,-,-,9.98,0.27%,"10,254"
5520,OSUR,"OraSure Technologies, Inc.",Healthcare,Medical Instruments & Supplies,USA,690.14M,153.15,11.18,-0.09%,"933,751"
5521,OSW,OneSpaWorld Holdings Limited,Consumer Cyclical,Leisure,Bahamas,733.59M,-,9.97,0.40%,"206,385"
5522,OTEC,OceanTech Acquisitions I Corp.,Financial,Shell Companies,USA,-,-,9.91,-0.40%,"1,751"
5523,OTECU,OceanTech Acquisitions I Corp.,Financial,Shell Companies,USA,-,-,10.31,0.00%,0
5524,OTEX,Open Text Corporation,Technology,Software - Application,Canada,14.37B,45.33,51.58,0.60%,"271,571"
5525,OTIC,"Otonomy, Inc.",Healthcare,Biotechnology,USA,98.21M,-,1.86,5.68%,"191,350"
5526,OTIS,Otis Worldwide Corporation,Industrials,Specialty Industrial Machinery,USA,37.96B,32.33,85.74,1.72%,"4,230,368"
5527,OTLK,"Outlook Therapeutics, Inc.",Healthcare,Biotechnology,USA,415.57M,-,2.38,3.48%,"737,903"
5528,OTLY,Oatly Group AB,Consumer Defensive,Beverages - Non-Alcoholic,Sweden,9.86B,-,16.62,0.85%,"2,002,596"
5529,OTRK,"Ontrak, Inc.",Healthcare,Medical Care Facilities,USA,182.45M,-,10.03,-1.28%,"386,680"
5530,OTTR,Otter Tail Corporation,Utilities,Utilities - Diversified,USA,2.35B,18.29,56.01,1.63%,"90,958"
5531,OUNZ,VanEck Merk Gold Trust,Financial,Exchange Traded Fund,USA,-,-,17.01,-1.16%,"161,519"
5532,OUSA,O'Shares U.S. Quality Dividend ETF,Financial,Exchange Traded Fund,USA,-,-,42.98,0.80%,"77,649"
5533,OUSM,OShares U.S. Small-Cap Quality Dividend ETF,Financial,Exchange Traded Fund,USA,-,-,35.31,0.97%,"10,421"
5534,OUST,"Ouster, Inc.",Technology,Electronic Components,USA,1.22B,-,7.54,0.40%,"1,135,081"
5535,OUT,Outfront Media Inc. (REIT),Real Estate,REIT - Specialty,USA,3.55B,-,24.51,0.08%,"830,409"
5536,OVB,Overlay Shares Core Bond ETF,Financial,Exchange Traded Fund,USA,-,-,26.39,-0.18%,"39,265"
5537,OVBC,Ohio Valley Banc Corp.,Financial,Banks - Regional,USA,128.29M,9.85,27.53,0.00%,656
5538,OVID,Ovid Therapeutics Inc.,Healthcare,Biotechnology,USA,239.95M,2.06,3.45,1.47%,"180,049"
5539,OVL,Overlay Shares Large Cap Equity ETF,Financial,Exchange Traded Fund,USA,-,-,38.66,1.54%,"6,150"
5540,OVLH,Overlay Shares Hedged Large Cap Equity ETF,Financial,Exchange Traded Fund,USA,-,-,28.36,0.00%,0
5541,OVLY,Oak Valley Bancorp,Financial,Banks - Regional,USA,140.26M,8.64,17.71,-1.56%,"6,520"
5542,OVM,Overlay Shares Municipal Bond ETF,Financial,Exchange Traded Fund,USA,-,-,26.33,0.07%,"29,469"
5543,OVT,Overlay Shares Short Term Bond ETF,Financial,Exchange Traded Fund,USA,-,-,25.26,0.02%,"92,609"
5544,OVV,Ovintiv Inc.,Energy,Oil & Gas E&P,USA,8.09B,-,30.75,3.92%,"2,695,691"
5545,OWL,Blue Owl Capital Inc.,Financial,Asset Management,USA,20.12B,-,15.65,0.32%,"1,396,148"
5546,OWLT,"Owlet, Inc.",Healthcare,Medical Devices,USA,761.96M,-,5.64,0.36%,"368,521"
5547,OXBR,Oxbridge Re Holdings Limited,Financial,Insurance - Reinsurance,Cayman Islands,15.60M,25.78,2.81,-0.35%,"136,038"
5548,OXLC,Oxford Lane Capital Corp.,Financial,Closed-End Fund - Debt,USA,735.50M,2.47,7.12,-0.28%,"925,210"
5549,OXM,"Oxford Industries, Inc.",Consumer Cyclical,Apparel Manufacturing,USA,1.49B,26.13,88.09,0.88%,"85,358"
5550,OXSQ,Oxford Square Capital Corp.,Financial,Asset Management,USA,200.38M,1.95,4.04,-0.98%,"374,298"
