No.,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
4378,KWAC,Kingswood Acquisition Corp.,Financial,Shell Companies,USA,146.51M,-,10.09,-0.10%,50
4379,KWEB,KraneShares CSI China Internet ETF,Financial,Exchange Traded Fund,USA,-,-,50.11,-1.73%,"9,268,259"
4380,KWR,Quaker Chemical Corporation,Basic Materials,Specialty Chemicals,USA,4.26B,28.58,236.02,1.83%,"46,098"
4381,KXI,iShares Global Consumer Staples ETF,Financial,Exchange Traded Fund,USA,-,-,61.04,0.74%,"50,594"
4382,KXIN,Kaixin Auto Holdings,Consumer Cyclical,Auto & Truck Dealerships,China,342.98M,-,2.35,-0.42%,"191,591"
4383,KYMR,"Kymera Therapeutics, Inc.",Healthcare,Biotechnology,USA,3.24B,-,57.27,6.67%,"179,252"
4384,KYN,"Kayne Anderson Energy Infrastructure Fund, Inc.",Financial,Closed-End Fund - Equity,USA,1.11B,-,8.78,1.50%,"392,240"
4385,KZIA,Kazia Therapeutics Limited,Healthcare,Biotechnology,Australia,133.79M,-,10.51,-1.87%,"83,483"
4386,KZR,"Kezar Life Sciences, Inc.",Healthcare,Biotechnology,USA,440.96M,-,8.77,0.11%,"102,799"
4387,L,Loews Corporation,Financial,Insurance - Property & Casualty,USA,14.56B,9.87,57.09,1.66%,"380,768"
4388,LABD,Direxion Daily S&P Biotech Bear 3X Shares,Financial,Exchange Traded Fund,USA,-,-,20.46,-4.70%,"1,601,883"
4389,LABP,"Landos Biopharma, Inc.",Healthcare,Biotechnology,USA,585.31M,-,14.47,-0.75%,"42,702"
4390,LABU,Direxion Daily S&P Biotech Bull 3X Shares,Financial,Exchange Traded Fund,USA,-,-,56.8,4.70%,"2,275,593"
4391,LAC,Lithium Americas Corp.,Basic Materials,Other Industrial Metals & Mining,Canada,3.79B,-,24.52,-4.33%,"5,035,887"
4392,LAD,"Lithia Motors, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,10.10B,11.09,337.24,2.10%,"200,121"
4393,LADR,Ladder Capital Corp,Real Estate,REIT - Mortgage,USA,1.50B,92.08,11.97,0.00%,"630,318"
4394,LAIX,LAIX Inc.,Consumer Defensive,Education & Training Services,China,44.11M,-,0.9,1.16%,"145,792"
4395,LAKE,"Lakeland Industries, Inc.",Consumer Cyclical,Apparel Manufacturing,USA,157.90M,6.93,20.64,0.68%,"47,741"
4396,LAMR,Lamar Advertising Company (REIT),Real Estate,REIT - Specialty,USA,12.11B,36.54,118.91,0.33%,"194,637"
4397,LANC,Lancaster Colony Corporation,Consumer Defensive,Packaged Foods,USA,4.79B,33.68,173.82,1.41%,"63,830"
4398,LAND,Gladstone Land Corporation,Real Estate,REIT - Industrial,USA,724.36M,-,22.93,-0.86%,"381,376"
4399,LANDM,Gladstone Land Corporation,Real Estate,REIT - Industrial,USA,-,-,26.11,-0.16%,"1,847"
4400,LANDO,Gladstone Land Corporation,Real Estate,REIT - Industrial,USA,-,-,25.86,0.86%,"13,650"
4401,LARK,"Landmark Bancorp, Inc.",Financial,Banks - Regional,USA,135.23M,6.29,28.29,-1.52%,556
4402,LASR,"nLIGHT, Inc.",Technology,Semiconductors,USA,1.16B,-,26.7,2.50%,"102,223"
4403,LAUR,"Laureate Education, Inc.",Consumer Defensive,Education & Training Services,USA,3.30B,-,17.35,0.35%,"498,085"
4404,LAW,"CS Disco, Inc.",Technology,Software - Application,USA,2.79B,-,49.08,0.57%,"163,069"
4405,LAWS,"Lawson Products, Inc.",Industrials,Industrial Distribution,USA,4.70B,57.41,52.24,1.44%,"7,109"
4406,LAZ,Lazard Ltd,Financial,Capital Markets,Bermuda,5.57B,11.99,49.66,0.51%,"349,033"
4407,LAZR,"Luminar Technologies, Inc.",Technology,Software - Application,USA,5.55B,-,16.01,0.19%,"1,414,998"
4408,LAZY,"Lazydays Holdings, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,257.19M,20.20,22.66,1.48%,"191,091"
4409,LBAI,"Lakeland Bancorp, Inc.",Financial,Banks - Regional,USA,914.30M,11.02,18.03,1.75%,"93,670"
4410,LBC,Luther Burbank Corporation,Financial,Banks - Regional,USA,681.33M,11.00,13.24,0.00%,"10,865"
4411,LBJ,Direxion Daily Latin America Bull 2X Shares,Financial,Exchange Traded Fund,USA,-,-,62.91,0.24%,"2,002"
4412,LBPH,"Longboard Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,155.31M,-,9.04,0.56%,"85,534"
4413,LBPS,4D pharma plc,Healthcare,Biotechnology,United Kingdom,155.51M,-,6.9,3.14%,"4,776"
4414,LBRDA,Liberty Broadband Corporation,Communication Services,Entertainment,USA,32.19B,70.01,166.0,1.28%,"156,132"
4415,LBRDK,Liberty Broadband Corporation,Communication Services,Entertainment,USA,26.91B,68.43,167.93,1.47%,"715,594"
4416,LBRT,Liberty Oilfield Services Inc.,Energy,Oil & Gas Equipment & Services,USA,2.60B,-,14.82,1.30%,"1,613,877"
4417,LBTYA,Liberty Global plc,Communication Services,Entertainment,United Kingdom,16.58B,1.60,29.47,1.38%,"1,010,711"
4418,LBTYK,Liberty Global plc,Communication Services,Entertainment,United Kingdom,10.96B,-,29.51,1.20%,"1,257,430"
4419,LC,LendingClub Corporation,Financial,Credit Services,USA,3.22B,-,33.63,4.34%,"2,436,439"
4420,LCA,"Landcadia Holdings IV, Inc.",Financial,Shell Companies,USA,611.62M,-,9.8,0.10%,338
4421,LCAAU,L Catterton Asia Acquisition Corp,Financial,Shell Companies,Singapore,-,-,10.0,0.00%,0
4422,LCG,Sterling Capital Focus Equity ETF,Financial,Exchange Traded Fund,USA,-,-,30.78,2.08%,"10,119"
4423,LCI,"Lannett Company, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,112.39M,-,2.61,-0.76%,"836,284"
4424,LCID,"Lucid Group, Inc.",Consumer Cyclical,Auto Manufacturers,USA,40.79B,-,24.01,6.29%,"20,521,254"
4425,LCII,LCI Industries,Consumer Cyclical,Recreational Vehicles,USA,3.56B,13.80,141.06,1.13%,"215,881"
4426,LCNB,LCNB Corp.,Financial,Banks - Regional,USA,219.22M,11.02,17.58,0.86%,"23,036"
4427,LCTU,BlackRock U.S. Carbon Transition Readiness ETF,Financial,Exchange Traded Fund,USA,-,-,51.28,1.69%,"1,279"
4428,LCTX,"Lineage Cell Therapeutics, Inc.",Healthcare,Biotechnology,USA,410.29M,-,2.39,0.42%,"393,291"
4429,LCUT,"Lifetime Brands, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,409.26M,10.34,18.46,1.99%,"20,321"
4430,LDEM,iShares ESG MSCI EM Leaders ETF,Financial,Exchange Traded Fund,USA,-,-,62.38,0.37%,"1,499"
4431,LDHA,LDH Growth Corp I,Financial,Shell Companies,USA,280.58M,-,9.79,0.10%,"7,186"
4432,LDHAU,LDH Growth Corp I,Financial,Shell Companies,USA,-,-,9.93,0.51%,"8,888"
4433,LDI,"loanDepot, Inc.",Financial,Mortgage Finance,USA,2.11B,0.96,6.49,0.62%,"193,955"
4434,LDOS,"Leidos Holdings, Inc.",Technology,Information Technology Services,USA,13.88B,19.49,99.48,1.28%,"571,192"
4435,LDP,"Cohen & Steers Limited Duration Preferred and Income Fund, Inc.",Financial,Closed-End Fund - Debt,USA,794.25M,-,27.46,-0.22%,"40,007"
4436,LDSF,First Trust Low Duration Strategic Focus ETF,Financial,Exchange Traded Fund,USA,-,-,20.12,-0.10%,"45,262"
4437,LDUR,PIMCO Enhanced Low Duration Active ETF,Financial,Exchange Traded Fund,USA,-,-,101.57,0.00%,"49,566"
4438,LE,"Lands' End, Inc.",Consumer Cyclical,Specialty Retail,USA,751.96M,16.16,22.3,-0.04%,"128,849"
4439,LEA,Lear Corporation,Consumer Cyclical,Auto Parts,USA,10.31B,14.14,176.05,2.63%,"281,817"
4440,LEAD,Siren DIVCON Leaders Dividend ETF,Financial,Exchange Traded Fund,USA,-,-,54.98,1.84%,846
4441,LEAP,"Ribbit LEAP, Ltd.",Financial,Shell Companies,USA,586.25M,-,10.03,0.10%,"3,780"
4442,LECO,"Lincoln Electric Holdings, Inc.",Industrials,Tools & Accessories,USA,8.12B,27.95,136.4,2.97%,"135,912"
4443,LEDS,SemiLEDs Corporation,Technology,Semiconductors,Taiwan,35.90M,-,8.05,1.90%,"221,927"
4444,LEE,"Lee Enterprises, Incorporated",Communication Services,Publishing,USA,126.06M,7.48,21.01,-0.69%,"34,429"
4445,LEG,"Leggett & Platt, Incorporated",Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,6.15B,15.32,45.82,3.01%,"749,332"
4446,LEGA,"Lead Edge Growth Opportunities, Ltd",Financial,Shell Companies,USA,138.80M,-,9.83,0.10%,144
4447,LEGAU,"Lead Edge Growth Opportunities, Ltd",Financial,Shell Companies,USA,-,-,9.98,0.00%,0
4448,LEGH,Legacy Housing Corporation,Consumer Cyclical,Residential Construction,USA,404.06M,10.18,16.97,1.01%,"25,243"
4449,LEGN,Legend Biotech Corporation,Healthcare,Biotechnology,USA,7.61B,-,51.75,-0.33%,"331,383"
4450,LEGO,Legato Merger Corp.,Financial,Shell Companies,USA,344.54M,-,11.5,2.04%,"765,149"
4451,LEGOU,Legato Merger Corp.,Financial,Shell Companies,USA,-,-,14.85,3.99%,913
4452,LEGR,First Trust Indxx Innovative Transaction & Process ETF,Financial,Exchange Traded Fund,USA,-,-,43.43,0.93%,"11,277"
4453,LEJU,Leju Holdings Limited,Real Estate,Real Estate Services,China,142.29M,-,1.05,0.00%,"40,663"
4454,LEMB,iShares J.P. Morgan EM Local Currency Bond ETF,Financial,Exchange Traded Fund,USA,-,-,42.35,0.07%,"159,724"
4455,LEN,Lennar Corporation,Consumer Cyclical,Residential Construction,USA,29.86B,7.44,98.33,3.45%,"2,376,160"
4456,LEN-B,Lennar Corporation,Consumer Cyclical,Residential Construction,USA,3.04B,7.48,80.68,3.33%,"52,800"
4457,LEO,"BNY Mellon Strategic Municipals, Inc.",Financial,Closed-End Fund - Debt,USA,540.60M,8.03,8.69,-0.46%,"102,289"
4458,LESL,"Leslie's, Inc.",Consumer Cyclical,Home Improvement Retail,USA,4.03B,33.05,20.89,0.82%,"1,151,838"
4459,LEU,Centrus Energy Corp.,Energy,Uranium,USA,742.08M,-,51.93,1.35%,"197,487"
4460,LEV,The Lion Electric Company,Industrials,Farm & Heavy Construction Machinery,Canada,2.20B,-,11.3,1.62%,"837,836"
4461,LEVI,Levi Strauss & Co.,Consumer Cyclical,Apparel Manufacturing,USA,10.25B,22.26,24.78,0.32%,"2,385,514"
4462,LEVL,"Level One Bancorp, Inc.",Financial,Banks - Regional,USA,229.34M,7.97,29.29,0.21%,"10,588"
4463,LEXX,Lexaria Bioscience Corp.,Consumer Defensive,Packaged Foods,Canada,34.51M,-,6.86,2.54%,"24,509"
4464,LFC,China Life Insurance Company Limited,Financial,Insurance - Life,China,109.02B,5.25,8.75,-0.34%,"600,535"
4465,LFEQ,VanEck Vectors Long/Flat Trend ETF,Financial,Exchange Traded Fund,USA,-,-,41.19,1.68%,"1,813"
4466,LFG,Rice Acquisition Corp.,Utilities,Utilities - Renewable,USA,2.02B,-,17.47,-0.17%,"215,805"
4467,LFMD,"LifeMD, Inc.",Healthcare,Pharmaceutical Retailers,USA,159.26M,-,5.27,-6.23%,"358,365"
4468,LFST,"LifeStance Health Group, Inc.",Healthcare,Medical Care Facilities,USA,4.62B,-,12.11,-1.86%,"1,578,423"
4469,LFT,"Lument Finance Trust, Inc.",Real Estate,REIT - Mortgage,USA,99.57M,11.28,3.97,0.00%,"38,670"
4470,LFTR,Lefteris Acquisition Corp.,Financial,Shell Companies,USA,253.76M,-,9.79,0.10%,"214,674"
4471,LFTRU,Lefteris Acquisition Corp.,Financial,Shell Companies,USA,-,-,10.15,1.50%,200
4472,LFUS,"Littelfuse, Inc.",Technology,Electronic Components,USA,6.93B,27.51,282.01,3.21%,"53,321"
4473,LFVN,LifeVantage Corporation,Consumer Defensive,Household & Personal Products,USA,91.57M,7.71,6.99,0.00%,"42,508"
4474,LGAC,Lazard Growth Acquisition Corp. I,Financial,Shell Companies,USA,558.90M,-,9.72,-0.21%,"1,075"
4475,LGACU,Lazard Growth Acquisition Corp. I,Financial,Shell Companies,USA,-,-,9.88,0.00%,0
4476,LGF-A,Lions Gate Entertainment Corp.,Communication Services,Entertainment,USA,3.03B,-,14.48,2.19%,"492,890"
4477,LGF-B,Lions Gate Entertainment Corp.,Communication Services,Entertainment,USA,1.79B,-,12.94,3.35%,"485,659"
4478,LGH,HCM Defender 500 Index ETF,Financial,Exchange Traded Fund,USA,-,-,41.78,2.38%,"28,702"
4479,LGHL,Lion Group Holding Ltd.,Financial,Asset Management,Hong Kong,82.03M,-,2.14,-2.28%,"568,718"
4480,LGI,"Lazard Global Total Return and Income Fund, Inc.",Financial,Closed-End Fund - Foreign,USA,261.89M,7.26,20.13,1.10%,"31,691"
4481,LGIH,"LGI Homes, Inc.",Consumer Cyclical,Residential Construction,USA,3.56B,8.15,142.96,0.73%,"203,629"
4482,LGL,"The LGL Group, Inc.",Technology,Electronic Components,USA,69.69M,304.07,13.07,0.97%,"4,645"
4483,LGLV,SPDR SSGA US Large Cap Low Volatility Index ETF,Financial,Exchange Traded Fund,USA,-,-,139.06,1.61%,"6,257"
4484,LGND,Ligand Pharmaceuticals Incorporated,Healthcare,Biotechnology,USA,2.20B,46.66,129.76,0.81%,"80,766"
4485,LGO,Largo Resources Ltd.,Basic Materials,Other Industrial Metals & Mining,Canada,891.56M,27.64,11.25,-0.62%,"119,574"
4486,LGOV,First Trust Long Duration Opportunities ETF,Financial,Exchange Traded Fund,USA,-,-,27.67,0.41%,"17,266"
4487,LGV,Longview Acquisition Corp. II,Financial,Shell Companies,USA,855.60M,-,9.92,0.10%,"89,242"
4488,LGVN,Longeveron Inc.,Healthcare,Biotechnology,USA,76.71M,-,4.1,7.61%,"298,332"
4489,LH,Laboratory Corporation of America Holdings,Healthcare,Diagnostics & Research,USA,26.67B,9.41,275.71,0.82%,"696,242"
4490,LHAA,Lerer Hippeau Acquisition Corp.,Financial,Shell Companies,USA,224.92M,-,9.8,0.00%,"17,319"
4491,LHC,Leo Holdings Corp. II,Financial,Shell Companies,Bahamas,455.58M,-,9.72,-0.31%,335
4492,LHCG,"LHC Group, Inc.",Healthcare,Medical Care Facilities,USA,4.57B,39.26,143.63,0.70%,"219,938"
4493,LHDX,"Lucira Health, Inc.",Healthcare,Diagnostics & Research,USA,236.63M,-,5.68,-0.87%,"86,877"
4494,LHX,"L3Harris Technologies, Inc.",Industrials,Aerospace & Defense,USA,47.04B,33.08,236.67,0.89%,"901,793"
4495,LI,Li Auto Inc.,Consumer Cyclical,Auto Manufacturers,China,29.62B,-,29.45,2.65%,"7,520,100"
4496,LICY,Li-Cycle Holdings Corp.,Industrials,Waste Management,Canada,1.75B,-,11.11,1.00%,"2,224,309"
4497,LIDR,"AEye, Inc.",Consumer Cyclical,Auto Parts,USA,806.13M,-,4.5,3.21%,"666,692"
4498,LIFE,"aTyr Pharma, Inc.",Healthcare,Biotechnology,USA,224.75M,-,9.14,-3.79%,"655,483"
4499,LII,Lennox International Inc.,Industrials,Specialty Industrial Machinery,USA,11.84B,23.73,309.19,2.63%,"152,684"
4500,LILA,Liberty Latin America Ltd.,Communication Services,Telecom Services,USA,3.04B,-,12.86,3.21%,"197,934"
4501,LILAK,Liberty Latin America Ltd.,Communication Services,Telecom Services,USA,2.33B,-,12.87,3.71%,"1,080,305"
4502,LILM,Lilium N.V.,Industrials,Aerospace & Defense,Germany,2.22B,-,8.89,-3.47%,"1,037,566"
4503,LILMW,Lilium N.V.,Industrials,Aerospace & Defense,Germany,-,-,1.83,-7.58%,"41,592"
4504,LIN,Linde plc,Basic Materials,Specialty Chemicals,United Kingdom,161.05B,49.55,308.77,2.58%,"1,115,596"
4505,LINC,Lincoln Educational Services Corporation,Consumer Defensive,Education & Training Services,USA,179.26M,3.87,6.6,-3.37%,"46,455"
4506,LIND,"Lindblad Expeditions Holdings, Inc.",Consumer Cyclical,Travel Services,USA,758.16M,-,15.13,0.73%,"61,686"
4507,LIQT,"LiqTech International, Inc.",Industrials,Pollution & Treatment Controls,Denmark,126.12M,-,6.0,-2.44%,"32,136"
4508,LIT,Global X Lithium & Battery Tech ETF,Financial,Exchange Traded Fund,USA,-,-,84.73,0.75%,"822,896"
4509,LITB,"LightInTheBox Holding Co., Ltd.",Consumer Cyclical,Internet Retail,China,171.29M,11.73,1.56,-0.64%,"85,325"
4510,LITE,Lumentum Holdings Inc.,Technology,Communication Equipment,USA,6.32B,17.13,86.39,1.46%,"333,107"
4511,LIVE,Live Ventures Incorporated,Consumer Cyclical,Specialty Retail,USA,54.16M,4.07,34.5,-5.71%,"9,400"
4512,LIVN,LivaNova PLC,Healthcare,Medical Devices,United Kingdom,4.59B,-,83.87,1.90%,"245,478"
4513,LIVX,"LiveXLive Media, Inc.",Communication Services,Entertainment,USA,231.72M,-,3.07,0.00%,0
4514,LIXT,"Lixte Biotechnology Holdings, Inc.",Healthcare,Biotechnology,USA,25.74M,-,1.81,1.69%,"24,778"
4515,LIZI,Lizhi Inc.,Communication Services,Internet Content & Information,China,165.00M,-,3.25,0.93%,"209,265"
4516,LJAQ,LightJump Acquisition Corporation,Financial,Shell Companies,USA,170.33M,-,9.84,0.10%,79
4517,LJAQU,LightJump Acquisition Corporation,Financial,Shell Companies,USA,-,-,10.11,0.10%,214
4518,LJPC,La Jolla Pharmaceutical Company,Healthcare,Biotechnology,USA,109.97M,-,3.98,-0.50%,"71,505"
4519,LKCO,Luokung Technology Corp.,Communication Services,Internet Content & Information,China,371.97M,-,1.04,-0.95%,"11,517,693"
4520,LKFN,Lakeland Financial Corporation,Financial,Banks - Regional,USA,1.88B,20.15,74.77,1.29%,"47,258"
4521,LKOR,FlexShares Credit-Scored US Long Corporate Bond Index Fund,Financial,Exchange Traded Fund,USA,-,-,60.5,0.60%,"8,054"
4522,LKQ,LKQ Corporation,Consumer Cyclical,Auto Parts,USA,15.87B,17.53,54.59,1.83%,"2,288,474"
4523,LL,"Lumber Liquidators Holdings, Inc.",Consumer Cyclical,Home Improvement Retail,USA,548.73M,7.68,18.42,0.22%,"227,469"
4524,LLNW,"Limelight Networks, Inc.",Technology,Software - Infrastructure,USA,312.89M,-,2.53,-0.39%,"847,243"
4525,LLY,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,USA,225.68B,35.58,236.69,0.11%,"1,819,349"
4526,LMACA,Liberty Media Acquisition Corporation,Financial,Shell Companies,USA,725.93M,-,10.06,0.00%,"64,901"
4527,LMACU,Liberty Media Acquisition Corporation,Financial,Shell Companies,USA,-,-,10.36,0.19%,"3,023"
4528,LMAO,LMF Acquisition Opportunities Inc.,Financial,Shell Companies,USA,130.14M,-,9.98,-0.30%,575
4529,LMAOU,LMF Acquisition Opportunities Inc.,Financial,Shell Companies,USA,-,-,10.35,-0.10%,"1,010"
4530,LMAT,"LeMaitre Vascular, Inc.",Healthcare,Medical Instruments & Supplies,USA,1.18B,38.52,53.5,1.56%,"95,773"
4531,LMB,"Limbach Holdings, Inc.",Industrials,Engineering & Construction,USA,67.28M,33.97,6.42,-1.00%,"33,076"
4532,LMBS,First Trust Low Duration Opportunities ETF,Financial,Exchange Traded Fund,USA,-,-,50.55,0.02%,"1,177,970"
4533,LMDX,LumiraDx Limited,Healthcare,Diagnostics & Research,United Kingdom,-,-,7.66,2.90%,"85,120"
4534,LMFA,"LM Funding America, Inc.",Financial,Credit Services,USA,17.06M,2.55,3.44,-14.64%,"2,174,579"
4535,LMND,"Lemonade, Inc.",Financial,Insurance - Property & Casualty,USA,4.31B,-,67.99,3.22%,"1,420,227"
4536,LMNL,Liminal BioSciences Inc.,Healthcare,Biotechnology,Canada,59.00M,-,1.97,-2.48%,"115,550"
4537,LMNR,Limoneira Company,Consumer Defensive,Farm Products,USA,286.97M,-,16.14,1.00%,"20,323"
4538,LMPX,"LMP Automotive Holdings, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,160.89M,-,14.6,-5.56%,"36,845"
4539,LMRK,Landmark Infrastructure Partners LP,Real Estate,Real Estate Services,USA,417.18M,38.68,16.36,-0.43%,"109,180"
4540,LMT,Lockheed Martin Corporation,Industrials,Aerospace & Defense,USA,99.70B,14.08,362.07,0.09%,"968,406"
4541,LNC,Lincoln National Corporation,Financial,Insurance - Life,USA,13.60B,10.26,72.76,2.32%,"919,360"
4542,LND,Brasilagro - Cia Bras de Prop Agricolas ADR,Consumer Defensive,Farm Products,Brazil,475.89M,8.03,6.01,1.01%,"15,899"
4543,LNDC,Landec Corporation,Consumer Defensive,Packaged Foods,USA,289.00M,-,9.77,0.93%,"81,091"
4544,LNFA,L&F Acquisition Corp.,Financial,Shell Companies,USA,216.70M,-,10.0,-0.10%,803
4545,LNG,"Cheniere Energy, Inc.",Energy,Oil & Gas Midstream,USA,26.98B,-,105.97,0.91%,"2,005,215"
4546,LNN,Lindsay Corporation,Industrials,Farm & Heavy Construction Machinery,USA,1.73B,34.04,159.31,2.06%,"35,574"
4547,LNSR,"LENSAR, Inc.",Healthcare,Medical Devices,USA,84.62M,-,7.63,1.73%,"1,520"
4548,LNT,Alliant Energy Corporation,Utilities,Utilities - Regulated Electric,USA,14.23B,22.48,56.14,1.23%,"844,675"
4549,LNTH,"Lantheus Holdings, Inc.",Healthcare,Diagnostics & Research,USA,1.65B,-,23.18,-0.73%,"273,087"
4550,LOAN,"Manhattan Bridge Capital, Inc.",Real Estate,REIT - Mortgage,USA,72.80M,14.07,6.26,-2.34%,"73,213"
4551,LOB,"Live Oak Bancshares, Inc.",Financial,Banks - Regional,USA,3.02B,18.42,69.79,4.01%,"174,326"
4552,LOCO,"El Pollo Loco Holdings, Inc.",Consumer Cyclical,Restaurants,USA,623.91M,21.52,16.7,1.15%,"46,591"
4553,LODE,Comstock Mining Inc.,Real Estate,Real Estate Services,USA,137.02M,4.82,2.46,-3.53%,"558,512"
4554,LOGC,"LogicBio Therapeutics, Inc.",Healthcare,Biotechnology,USA,139.59M,-,3.95,0.51%,"58,878"
4555,LOGI,Logitech International S.A.,Technology,Computer Hardware,Switzerland,15.61B,14.55,89.69,0.82%,"573,550"
4556,LOKB,Live Oak Acquisition Corp. II,Financial,Shell Companies,USA,368.27M,-,11.68,10.61%,"472,968"
4557,LOMA,Loma Negra Compania Industrial Argentina Sociedad Anonima,Basic Materials,Building Materials,Argentina,1.67B,11.57,7.09,2.01%,"231,461"
4558,LOOP,"Loop Industries, Inc.",Basic Materials,Specialty Chemicals,Canada,554.45M,-,13.12,6.84%,"139,581"
4559,LOPE,"Grand Canyon Education, Inc.",Consumer Defensive,Education & Training Services,USA,4.10B,15.62,89.79,2.49%,"381,825"
4560,LORL,Loral Space & Communications Inc.,Communication Services,Telecom Services,USA,1.01B,7.30,45.43,0.71%,"47,532"
4561,LOTZ,"CarLotz, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,428.66M,-,3.75,1.08%,"1,141,023"
4562,LOUP,Innovator Loup Frontier Tech ETF,Financial,Exchange Traded Fund,USA,-,-,52.81,2.08%,"8,071"
4563,LOV,Spark Networks SE,Communication Services,Internet Content & Information,Germany,73.74M,-,2.83,-4.39%,"90,324"
4564,LOVE,The Lovesac Company,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,1.06B,34.62,70.38,3.39%,"279,154"
4565,LOW,"Lowe's Companies, Inc.",Consumer Cyclical,Home Improvement Retail,USA,153.66B,22.32,216.45,2.04%,"3,157,796"
4566,LOWC,SPDR MSCI ACWI Low Carbon Target ETF,Financial,Exchange Traded Fund,USA,-,-,129.07,1.26%,"1,302"
4567,LPCN,Lipocine Inc.,Healthcare,Biotechnology,USA,99.67M,-,1.14,2.70%,"272,601"
4568,LPG,Dorian LPG Ltd.,Energy,Oil & Gas Midstream,USA,498.17M,6.91,12.38,-2.13%,"297,535"
4569,LPI,"Laredo Petroleum, Inc.",Energy,Oil & Gas E&P,USA,1.25B,-,76.3,-2.29%,"828,907"
4570,LPL,"LG Display Co., Ltd.",Technology,Consumer Electronics,South Korea,5.35B,5.41,7.55,2.03%,"381,600"
4571,LPLA,LPL Financial Holdings Inc.,Financial,Capital Markets,USA,13.40B,29.77,169.99,1.84%,"418,606"
4572,LPRO,Open Lending Corporation,Financial,Credit Services,USA,4.41B,170.15,34.71,3.24%,"567,982"
4573,LPSN,"LivePerson, Inc.",Technology,Software - Application,USA,4.20B,-,59.4,1.61%,"346,644"
4574,LPTH,"LightPath Technologies, Inc.",Technology,Electronic Components,USA,56.50M,-,2.0,-3.38%,"108,745"
4575,LPTX,"Leap Therapeutics, Inc.",Healthcare,Biotechnology,USA,288.94M,-,3.32,0.00%,"2,334,416"
4576,LPX,Louisiana-Pacific Corporation,Industrials,Building Products & Equipment,USA,6.38B,5.62,66.35,-0.57%,"1,005,639"
4577,LQD,iShares iBoxx $ Investment Grade Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,133.7,0.47%,"15,862,324"
4578,LQDA,Liquidia Corporation,Healthcare,Biotechnology,USA,170.63M,-,3.26,-0.31%,"294,767"
4579,LQDH,iShares Interest Rate Hedged Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,96.35,0.29%,"19,157"
4580,LQDI,iShares Inflation Hedged Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,30.52,0.48%,"12,498"
4581,LQDT,"Liquidity Services, Inc.",Consumer Cyclical,Internet Retail,USA,724.76M,30.03,20.33,0.35%,"74,244"
4582,LRCX,Lam Research Corporation,Technology,Semiconductor Equipment & Materials,USA,80.79B,21.09,567.93,4.32%,"1,541,180"
