No.,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
5382,NXTG,First Trust IndXX NextG ETF,Financial,Exchange Traded Fund,USA,-,-,76.14,0.12%,"31,689"
5383,NXTP,"NextPlay Technologies, Inc.",Technology,Information Technology Services,USA,142.08M,-,1.68,28.24%,"3,862,015"
5384,NXU,Novus Capital Corporation II,Financial,Shell Companies,USA,355.49M,-,9.85,0.10%,"115,197"
5385,NYCB,"New York Community Bancorp, Inc.",Financial,Banks - Regional,USA,5.99B,12.59,13.41,-0.15%,"7,847,573"
5386,NYF,iShares New York Muni Bond ETF,Financial,Exchange Traded Fund,USA,-,-,57.8,0.07%,"13,232"
5387,NYMT,"New York Mortgage Trust, Inc.",Real Estate,REIT - Mortgage,USA,1.62B,6.72,4.32,-0.46%,"1,368,335"
5388,NYMTL,"New York Mortgage Trust, Inc.",Real Estate,REIT - Mortgage,USA,-,-,24.69,0.08%,"9,736"
5389,NYMX,Nymox Pharmaceutical Corporation,Healthcare,Biotechnology,Bahamas,161.30M,-,2.04,-0.97%,"36,760"
5390,NYT,The New York Times Company,Communication Services,Publishing,USA,8.61B,62.49,51.62,3.34%,"1,425,770"
5391,NYXH,Nyxoah S.A.,Healthcare,Medical Instruments & Supplies,Belgium,-,-,28.5,-5.79%,"12,957"
5392,NZF,Nuveen Municipal Credit Income Fund,Financial,Asset Management,USA,2.34B,203.46,16.48,0.30%,"143,801"
5393,O,Realty Income Corporation,Real Estate,REIT - Retail,USA,25.98B,68.64,67.75,2.26%,"3,918,523"
5394,OAS,Oasis Petroleum Inc.,Energy,Oil & Gas E&P,USA,1.99B,2.52,100.07,-2.08%,"101,487"
5395,OB,Outbrain Inc.,Communication Services,Internet Content & Information,USA,810.51M,-,15.65,-1.94%,"82,093"
5396,OBAS,Optibase Ltd.,Real Estate,Real Estate Services,Israel,58.48M,9.07,11.25,0.00%,0
5397,OBCI,"Ocean Bio-Chem, Inc.",Industrials,Conglomerates,USA,92.15M,9.11,9.69,2.22%,"11,532"
5398,OBLG,Oblong Inc.,Technology,Software - Application,USA,61.19M,-,1.97,0.00%,"69,131"
5399,OBNK,"Origin Bancorp, Inc.",Financial,Banks - Regional,USA,989.17M,12.07,42.97,-0.30%,"29,830"
5400,OBSV,ObsEva SA,Healthcare,Biotechnology,Switzerland,157.63M,-,2.73,-9.30%,"1,841,839"
5401,OC,Owens Corning,Industrials,Building Products & Equipment,USA,8.99B,10.05,88.76,0.91%,"867,317"
5402,OCA,Omnichannel Acquisition Corp.,Financial,Shell Companies,USA,255.26M,-,9.89,-0.30%,"73,312"
5403,OCAXU,OCA Acquisition Corp.,Financial,Shell Companies,USA,-,-,10.15,0.15%,1
5404,OCC,Optical Cable Corporation,Technology,Communication Equipment,USA,27.63M,4.49,3.66,-2.40%,"12,265"
5405,OCCI,"OFS Credit Company, Inc.",Financial,Asset Management,USA,80.52M,3.06,13.52,-0.44%,"21,149"
5406,OCDX,Ortho Clinical Diagnostics Holdings plc,Healthcare,Diagnostics & Research,USA,4.45B,-,19.5,1.30%,"955,986"
5407,OCFC,OceanFirst Financial Corp.,Financial,Banks - Regional,USA,1.27B,15.01,21.82,-0.32%,"155,830"
5408,OCFT,"OneConnect Financial Technology Co., Ltd.",Technology,Software - Application,China,1.45B,-,3.69,-1.34%,"804,079"
5409,OCG,Oriental Culture Holding LTD,Consumer Cyclical,Internet Retail,China,81.41M,39.11,3.95,-1.50%,"98,387"
5410,OCGN,"Ocugen, Inc.",Healthcare,Biotechnology,USA,1.39B,-,6.8,-1.88%,"7,559,750"
5411,OCN,Ocwen Financial Corporation,Financial,Mortgage Finance,USA,249.01M,-,27.76,-3.44%,"19,397"
5412,OCSL,Oaktree Specialty Lending Corporation,Financial,Credit Services,USA,1.29B,2.95,7.14,0.71%,"539,889"
5413,OCUL,"Ocular Therapeutix, Inc.",Healthcare,Biotechnology,USA,731.11M,-,9.9,1.64%,"713,359"
5414,OCUP,"Ocuphire Pharma, Inc.",Healthcare,Biotechnology,USA,74.75M,-,4.46,-1.33%,"126,262"
5415,OCX,OncoCyte Corporation,Healthcare,Biotechnology,USA,325.06M,-,3.43,-0.58%,"426,500"
5416,ODC,Oil-Dri Corporation of America,Basic Materials,Specialty Chemicals,USA,258.39M,14.21,34.59,-0.32%,"7,919"
5417,ODFL,"Old Dominion Freight Line, Inc.",Industrials,Trucking,USA,33.97B,39.92,292.84,1.12%,"324,672"
5418,ODP,The ODP Corporation,Consumer Cyclical,Specialty Retail,USA,2.15B,54.48,41.73,-1.21%,"288,217"
5419,ODT,"Odonate Therapeutics, Inc.",Healthcare,Biotechnology,USA,105.39M,-,2.87,0.35%,"240,615"
5420,OEC,Orion Engineered Carbons S.A.,Basic Materials,Specialty Chemicals,Luxembourg,1.08B,8.60,18.44,-2.69%,"204,992"
5421,OEF,iShares Trust - iShares S&P 100 ETF,Financial,Exchange Traded Fund,USA,-,-,200.49,0.63%,"182,135"
5422,OEG,"Orbital Energy Group, Inc.",Utilities,Utilities - Diversified,USA,183.32M,-,2.8,-2.10%,"2,427,651"
5423,OEPWU,One Equity Partners Open Water I Corp.,Financial,Shell Companies,USA,-,-,9.88,0.00%,0
5424,OESX,"Orion Energy Systems, Inc.",Industrials,Electrical Equipment & Parts,USA,116.58M,3.83,3.78,-0.53%,"119,606"
5425,OEUR,O'Shares Europe Quality Dividend ETF,Financial,Exchange Traded Fund,USA,-,-,27.16,-0.67%,"6,577"
5426,OFC,Corporate Office Properties Trust,Real Estate,REIT - Office,USA,3.04B,36.72,27.8,0.98%,"522,757"
5427,OFED,Oconee Federal Financial Corp.,Financial,Banks - Regional,USA,129.04M,33.55,24.12,1.34%,166
5428,OFG,OFG Bancorp,Financial,Banks - Regional,USA,1.30B,11.35,25.77,0.27%,"256,384"
5429,OFIX,Orthofix Medical Inc.,Healthcare,Medical Devices,USA,720.07M,-,37.7,0.83%,"79,006"
5430,OFLX,"Omega Flex, Inc.",Industrials,Specialty Industrial Machinery,USA,1.39B,57.91,140.25,-2.33%,"4,202"
5431,OFS,OFS Capital Corporation,Financial,Asset Management,USA,141.23M,3.53,10.53,0.57%,"40,971"
5432,OG,Onion Global Limited,Technology,Software - Application,China,894.32M,-,9.4,-1.88%,"124,876"
5433,OGE,OGE Energy Corp.,Utilities,Utilities - Regulated Electric,USA,6.73B,16.96,33.68,0.84%,"982,845"
5434,OGEN,"Oragenics, Inc.",Healthcare,Biotechnology,USA,68.10M,-,0.58,-2.63%,"1,192,203"
5435,OGI,OrganiGram Holdings Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,883.52M,-,2.3,0.44%,"3,620,394"
5436,OGIG,O'Shares Global Internet Giants ETF,Financial,Exchange Traded Fund,USA,-,-,52.92,0.70%,"62,618"
5437,OGN,Organon & Co.,Healthcare,Drug Manufacturers - General,USA,8.25B,-,33.07,1.66%,"2,505,537"
5438,OGS,"ONE Gas, Inc.",Utilities,Utilities - Regulated Gas,USA,3.51B,17.58,67.35,0.10%,"179,935"
5439,OHI,"Omega Healthcare Investors, Inc.",Real Estate,REIT - Healthcare Facilities,USA,7.01B,34.10,29.7,0.24%,"2,300,087"
5440,OHPAU,Orion Acquisition Corp.,Financial,Shell Companies,USA,-,-,9.9,0.20%,"2,200"
5441,OI,"O-I Glass, Inc.",Consumer Cyclical,Packaging & Containers,USA,2.15B,7.15,14.25,-2.46%,"818,993"
5442,OIA,Invesco Municipal Income Opportunities Trust,Financial,Closed-End Fund - Debt,USA,369.18M,127.21,7.76,0.00%,"135,745"
5443,OIBR-C,Oi S.A.,Communication Services,Telecom Services,Brazil,910.85M,-,0.79,-7.54%,"2,701,556"
5444,OIH,VanEck Vectors Oil Services ETF,Financial,Exchange Traded Fund,USA,-,-,202.47,-3.90%,"1,476,340"
5445,OII,"Oceaneering International, Inc.",Energy,Oil & Gas Equipment & Services,USA,1.26B,-,13.4,-10.31%,"1,084,240"
5446,OIIM,O2Micro International Limited,Technology,Electronic Components,Cayman Islands,169.24M,13.75,6.01,0.84%,"60,678"
5447,OIL,iPath Pure Beta Crude Oil ETN,Financial,Exchange Traded Fund,USA,-,-,23.44,-3.02%,"59,991"
5448,OILK,ProShares K-1 Free Crude Oil Strategy ETF,Financial,Exchange Traded Fund,USA,-,-,60.52,-2.71%,"67,947"
5449,OIS,"Oil States International, Inc.",Energy,Oil & Gas Equipment & Services,USA,369.16M,-,6.24,-9.70%,"767,089"
5450,OKE,"ONEOK, Inc.",Energy,Oil & Gas Midstream,USA,26.13B,19.91,60.1,-0.20%,"2,381,785"
5451,OKTA,"Okta, Inc.",Technology,Software - Infrastructure,USA,35.76B,-,231.92,1.80%,"1,189,918"
5452,OLB,"The OLB Group, Inc.",Technology,Software - Application,USA,36.98M,-,4.27,10.91%,"990,677"
5453,OLD,The Long-Term Care ETF,Financial,Exchange Traded Fund,USA,-,-,29.91,-0.38%,"6,932"
5454,OLED,Universal Display Corporation,Technology,Semiconductor Equipment & Materials,USA,7.72B,42.05,164.76,-1.90%,"350,219"
5455,OLK,Olink Holding AB (publ),Healthcare,Diagnostics & Research,Sweden,2.91B,-,24.47,-2.20%,"177,075"
5456,OLLI,"Ollie's Bargain Outlet Holdings, Inc.",Consumer Defensive,Discount Stores,USA,3.88B,19.65,59.3,0.41%,"1,331,404"
5457,OLMA,"Olema Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,1.04B,-,27.76,0.33%,"222,006"
5458,OLN,Olin Corporation,Basic Materials,Specialty Chemicals,USA,7.62B,-,48.56,-3.05%,"1,095,536"
5459,OLO,Olo Inc.,Technology,Software - Application,USA,4.23B,-,28.35,-0.60%,"779,320"
5460,OLP,"One Liberty Properties, Inc.",Real Estate,REIT - Diversified,USA,646.70M,15.12,31.67,1.31%,"30,840"
5461,OM,"Outset Medical, Inc.",Healthcare,Medical Devices,USA,2.29B,-,49.29,2.16%,"303,830"
5462,OMAB,"Grupo Aeroportuario del Centro Norte, S.A.B. de C.V.",Industrials,Airports & Air Services,Mexico,2.06B,36.17,48.32,1.73%,"59,867"
5463,OMC,Omnicom Group Inc.,Communication Services,Advertising Agencies,USA,15.77B,12.09,75.24,-0.41%,"1,679,453"
5464,OMCL,"Omnicell, Inc.",Healthcare,Health Information Services,USA,6.70B,121.31,159.16,-1.00%,"211,018"
5465,OMEG,Omega Alpha SPAC,Financial,Shell Companies,USA,172.79M,-,9.74,0.31%,"9,735"
5466,OMER,Omeros Corporation,Healthcare,Biotechnology,USA,727.56M,-,7.21,1.84%,"1,543,261"
5467,OMEX,"Odyssey Marine Exploration, Inc.",Industrials,Specialty Business Services,USA,83.76M,-,6.2,-8.42%,"27,134"
5468,OMF,"OneMain Holdings, Inc.",Financial,Credit Services,USA,7.30B,5.60,57.0,-0.35%,"751,008"
5469,OMFL,Invesco Russell 1000 Dynamic Multifactor ETF,Financial,Exchange Traded Fund,USA,-,-,46.89,-0.34%,"149,495"
5470,OMFS,Invesco Russell 2000 Dynamic Multifactor ETF,Financial,Exchange Traded Fund,USA,-,-,40.14,-1.21%,"16,507"
5471,OMGA,"Omega Therapeutics, Inc.",Healthcare,Biotechnology,USA,861.31M,-,20.19,-1.27%,"49,978"
5472,OMI,"Owens & Minor, Inc.",Healthcare,Medical Distribution,USA,2.34B,9.46,31.41,-2.06%,"628,210"
5473,OMIC,"Singular Genomics Systems, Inc.",Healthcare,Medical Instruments & Supplies,USA,791.21M,-,11.62,-3.33%,"127,861"
5474,OMP,Oasis Midstream Partners LP,Energy,Oil & Gas Midstream,USA,1.09B,3.87,22.87,-1.63%,"116,781"
5475,OMQS,OMNIQ Corp.,Technology,Software - Application,USA,73.88M,-,9.76,-2.30%,"23,366"
5476,ON,ON Semiconductor Corporation,Technology,Semiconductors,USA,19.31B,37.03,44.7,-2.06%,"3,667,496"
5477,ONB,Old National Bancorp,Financial,Banks - Regional,USA,2.82B,9.48,17.27,0.12%,"936,877"
5478,ONCR,"Oncorus, Inc.",Healthcare,Biotechnology,USA,229.68M,-,8.93,-5.40%,"89,601"
5479,ONCS,OncoSec Medical Incorporated,Healthcare,Biotechnology,USA,73.41M,-,1.89,-7.35%,"407,644"
5480,ONCT,"Oncternal Therapeutics, Inc.",Healthcare,Biotechnology,USA,203.89M,-,4.09,0.99%,"904,444"
5481,ONCY,Oncolytics Biotech Inc.,Healthcare,Biotechnology,Canada,108.72M,-,1.91,-1.55%,"143,076"
5482,ONDS,Ondas Holdings Inc.,Technology,Communication Equipment,USA,397.70M,-,9.94,7.23%,"1,972,317"
5483,ONE,OneSmart International Education Group Limited,Consumer Defensive,Education & Training Services,China,71.19M,-,0.4,-2.44%,"1,986,500"
5484,ONEM,"1Life Healthcare, Inc.",Healthcare,Health Information Services,USA,3.89B,-,19.86,0.05%,"1,939,025"
5485,ONEO,SPDR Russell 1000 Momentum Focus ETF,Financial,Exchange Traded Fund,USA,-,-,99.02,-0.16%,"13,261"
5486,ONEQ,Fidelity Nasdaq Composite Index ETF,Financial,Exchange Traded Fund,USA,-,-,56.4,0.53%,"186,969"
5487,ONEV,SPDR Russell 1000 Low Volatility Focus ETF,Financial,Exchange Traded Fund,USA,-,-,104.46,0.22%,"4,727"
5488,ONEW,OneWater Marine Inc.,Consumer Cyclical,Recreational Vehicles,USA,607.00M,7.20,42.3,0.40%,"52,460"
5489,ONEY,SPDR Russell 1000 Yield Focus ETF,Financial,Exchange Traded Fund,USA,-,-,94.85,0.13%,"15,796"
5490,ONLN,ProShares Online Retail ETF,Financial,Exchange Traded Fund,USA,-,-,64.39,0.39%,"32,829"
5491,ONON,On Holding AG,Consumer Cyclical,Apparel Retail,Switzerland,9.05B,1849.38,29.59,-2.79%,"743,369"
5492,ONTF,"ON24, Inc.",Technology,Software - Application,USA,890.06M,-,19.1,-0.05%,"502,358"
5493,ONTO,Onto Innovation Inc.,Technology,Semiconductors,USA,3.54B,41.31,72.71,-0.71%,"153,346"
5494,ONTX,"Onconova Therapeutics, Inc.",Healthcare,Biotechnology,USA,58.24M,-,3.53,-2.49%,"460,241"
5495,ONVO,"Organovo Holdings, Inc.",Healthcare,Diagnostics & Research,USA,57.48M,-,6.66,1.22%,"43,529"
5496,OOMA,"Ooma, Inc.",Communication Services,Telecom Services,USA,450.64M,-,19.61,0.15%,"76,178"
5497,OOTO,Direxion Daily Travel & Vacation Bull 2X Shares,Financial,Exchange Traded Fund,USA,-,-,21.92,-1.31%,"15,151"
5498,OPAD,Offerpad Solutions Inc.,Real Estate,Real Estate Services,USA,1.76B,-,7.65,-5.44%,"1,017,111"
5499,OPBK,OP Bancorp,Financial,Banks - Regional,USA,158.03M,8.41,10.39,0.68%,"37,913"
5500,OPCH,"Option Care Health, Inc.",Healthcare,Medical Care Facilities,USA,4.34B,92.40,24.67,-1.48%,"752,415"
5501,OPEN,Opendoor Technologies Inc.,Real Estate,Real Estate Services,USA,11.92B,-,19.72,2.60%,"7,392,865"
5502,OPER,ClearShares Ultra-Short Maturity ETF,Financial,Exchange Traded Fund,USA,-,-,100.11,0.00%,"55,557"
5503,OPFI,OppFi Inc.,Technology,Software - Application,USA,839.55M,-,7.47,-2.73%,"58,617"
5504,OPGN,"OpGen, Inc.",Healthcare,Diagnostics & Research,USA,85.45M,-,2.14,-10.08%,"4,971,954"
5505,OPHC,"OptimumBank Holdings, Inc.",Financial,Banks - Regional,USA,22.29M,25.50,5.1,1.59%,"9,925"
5506,OPI,Office Properties Income Trust,Real Estate,REIT - Office,USA,1.22B,-,25.94,0.15%,"235,351"
5507,OPK,"OPKO Health, Inc.",Healthcare,Diagnostics & Research,USA,2.56B,33.24,3.69,1.93%,"2,296,582"
5508,OPNT,"Opiant Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,117.59M,-,27.22,-2.79%,"92,826"
5509,OPOF,Old Point Financial Corporation,Financial,Banks - Regional,USA,110.41M,16.92,21.03,-1.17%,485
5510,OPP,"RiverNorth/DoubleLine Strategic Opportunity Fund, Inc.",Financial,Asset Management,USA,204.27M,-,14.74,0.41%,"138,129"
5511,OPRA,Opera Limited,Technology,Software - Infrastructure,Norway,998.45M,12.37,8.73,0.23%,"59,724"
5512,OPRT,Oportun Financial Corporation,Financial,Credit Services,USA,700.11M,51.89,25.22,-0.67%,"77,502"
5513,OPRX,OptimizeRx Corporation,Healthcare,Health Information Services,USA,1.42B,1601.76,81.69,-1.17%,"340,256"
5514,OPT,Opthea Limited,Healthcare,Biotechnology,Australia,335.55M,-,7.95,0.51%,"2,396"
5515,OPTN,"OptiNose, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,162.53M,-,3.1,8.39%,"198,605"
5516,OPTT,"Ocean Power Technologies, Inc.",Industrials,Electrical Equipment & Parts,USA,106.68M,-,1.99,-1.00%,"1,103,416"
5517,OPY,Oppenheimer Holdings Inc.,Financial,Capital Markets,USA,599.02M,3.85,48.23,1.15%,"103,901"
5518,OR,Osisko Gold Royalties Ltd,Basic Materials,Gold,Canada,2.49B,147.47,11.65,2.28%,"443,514"
5519,ORA,"Ormat Technologies, Inc.",Utilities,Utilities - Renewable,USA,3.87B,58.55,69.79,0.82%,"242,698"
5520,ORAN,Orange S.A.,Communication Services,Telecom Services,France,29.11B,29.57,10.88,-0.27%,"670,459"
5521,ORC,"Orchid Island Capital, Inc.",Real Estate,REIT - Mortgage,USA,679.20M,31.46,4.97,0.40%,"2,104,335"
5522,ORCC,Owl Rock Capital Corporation,Financial,Credit Services,USA,5.59B,7.87,14.25,0.28%,"937,386"
5523,ORCL,Oracle Corporation,Technology,Software - Infrastructure,USA,242.43B,19.40,91.34,-0.16%,"10,080,575"
5524,ORGN,"Origin Materials, Inc.",Basic Materials,Chemicals,USA,882.06M,-,6.3,1.29%,"1,048,425"
5525,ORGO,Organogenesis Holdings Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,USA,1.77B,23.18,13.05,-2.83%,"1,842,661"
5526,ORGS,Orgenesis Inc.,Healthcare,Biotechnology,USA,118.79M,-,4.79,0.42%,"30,674"
5527,ORI,Old Republic International Corporation,Financial,Insurance - Diversified,USA,7.26B,4.55,24.05,1.05%,"1,733,187"
5528,ORIC,"ORIC Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,770.31M,-,19.02,-3.55%,"212,319"
5529,ORLA,Orla Mining Ltd.,Basic Materials,Gold,Canada,808.14M,-,3.4,4.94%,"66,961"
5530,ORLY,"O'Reilly Automotive, Inc.",Consumer Cyclical,Specialty Retail,USA,42.73B,22.00,612.93,0.87%,"467,258"
5531,ORMP,Oramed Pharmaceuticals Inc.,Healthcare,Biotechnology,USA,736.96M,-,21.58,-0.09%,"449,836"
5532,ORN,"Orion Group Holdings, Inc.",Industrials,Engineering & Construction,USA,158.46M,7.69,5.04,-1.75%,"122,914"
5533,ORPH,Orphazyme A/S,Healthcare,Biotechnology,Denmark,135.97M,-,3.84,-3.76%,"761,280"
5534,ORRF,"Orrstown Financial Services, Inc.",Financial,Banks - Regional,USA,266.25M,7.78,23.9,-0.62%,"9,055"
5535,ORTX,Orchard Therapeutics plc,Healthcare,Biotechnology,United Kingdom,258.84M,-,2.08,0.97%,"5,503,550"
5536,OSAT,Orbsat Corp.,Technology,Communication Equipment,USA,33.41M,-,5.07,2.22%,"48,679"
5537,OSBC,"Old Second Bancorp, Inc.",Financial,Banks - Regional,USA,376.03M,10.12,13.25,-0.97%,"51,124"
5538,OSCR,"Oscar Health, Inc.",Healthcare,Healthcare Plans,USA,3.36B,-,16.43,1.80%,"720,757"
5539,OSCV,Opus Small Cap Value Plus ETF,Financial,Exchange Traded Fund,USA,-,-,33.15,-0.12%,"29,133"
5540,OSG,"Overseas Shipholding Group, Inc.",Energy,Oil & Gas Midstream,USA,175.53M,-,2.13,-1.39%,"179,931"
5541,OSH,"Oak Street Health, Inc.",Healthcare,Medical Care Facilities,USA,9.99B,-,40.95,-1.61%,"1,249,177"
5542,OSI,Osiris Acquisition Corp.,Financial,Shell Companies,USA,281.40M,-,9.7,-0.31%,102
5543,OSIS,"OSI Systems, Inc.",Technology,Electronic Components,USA,1.70B,23.90,96.06,0.33%,"78,927"
5544,OSK,Oshkosh Corporation,Industrials,Farm & Heavy Construction Machinery,USA,7.01B,15.05,104.97,-1.12%,"564,541"
5545,OSMT,Osmotica Pharmaceuticals plc,Healthcare,Biotechnology,USA,246.91M,-,3.06,0.00%,"531,347"
5546,OSPN,OneSpan Inc.,Technology,Software - Application,USA,749.80M,-,19.27,1.96%,"581,384"
5547,OSS,"One Stop Systems, Inc.",Technology,Computer Hardware,USA,92.57M,32.81,5.02,0.20%,"54,974"
5548,OSTK,"Overstock.com, Inc.",Consumer Cyclical,Internet Retail,USA,3.15B,24.74,74.33,-0.32%,"565,615"
5549,OSTRU,Oyster Enterprises Acquisition Corp.,Financial,Shell Companies,USA,-,-,10.0,-0.20%,"20,077"
5550,OSUR,"OraSure Technologies, Inc.",Healthcare,Medical Instruments & Supplies,USA,815.90M,146.85,10.72,-0.65%,"901,028"
5551,OSW,OneSpaWorld Holdings Limited,Consumer Cyclical,Leisure,Bahamas,734.92M,-,10.42,-0.86%,"118,252"
5552,OTEC,OceanTech Acquisitions I Corp.,Financial,Shell Companies,USA,-,-,9.91,0.00%,0
5553,OTECU,OceanTech Acquisitions I Corp.,Financial,Shell Companies,USA,-,-,10.25,-0.97%,"1,000"
5554,OTEX,Open Text Corporation,Technology,Software - Application,Canada,13.08B,42.57,48.44,-0.33%,"206,588"
5555,OTIC,"Otonomy, Inc.",Healthcare,Biotechnology,USA,105.15M,-,1.73,1.76%,"302,754"
5556,OTIS,Otis Worldwide Corporation,Industrials,Specialty Industrial Machinery,USA,35.27B,31.25,82.87,-0.59%,"1,863,773"
5557,OTLK,"Outlook Therapeutics, Inc.",Healthcare,Biotechnology,USA,369.89M,-,2.09,-1.42%,"863,402"
5558,OTLY,Oatly Group AB,Consumer Defensive,Beverages - Non-Alcoholic,Sweden,8.19B,-,13.5,-0.95%,"3,398,989"
5559,OTMO,Otonomo Technologies Ltd.,Technology,Software - Application,Israel,639.71M,-,5.22,-8.90%,"298,346"
5560,OTRK,"Ontrak, Inc.",Healthcare,Medical Care Facilities,USA,174.12M,-,9.05,-4.64%,"423,164"
5561,OTTR,Otter Tail Corporation,Utilities,Utilities - Diversified,USA,2.42B,19.12,58.56,1.74%,"90,285"
5562,OUNZ,VanEck Merk Gold Trust,Financial,Exchange Traded Fund,USA,-,-,17.17,0.26%,"120,559"
5563,OUSA,O'Shares U.S. Quality Dividend ETF,Financial,Exchange Traded Fund,USA,-,-,42.11,0.36%,"42,077"
5564,OUSM,OShares U.S. Small-Cap Quality Dividend ETF,Financial,Exchange Traded Fund,USA,-,-,35.26,-0.17%,"4,260"
5565,OUST,"Ouster, Inc.",Technology,Electronic Components,USA,1.16B,-,7.2,-1.50%,"575,216"
5566,OUT,Outfront Media Inc. (REIT),Real Estate,REIT - Specialty,USA,3.75B,-,26.11,0.46%,"1,906,212"
5567,OVB,Overlay Shares Core Bond ETF,Financial,Exchange Traded Fund,USA,-,-,25.8,0.24%,"15,290"
5568,OVBC,Ohio Valley Banc Corp.,Financial,Banks - Regional,USA,128.73M,9.80,27.39,0.66%,"3,239"
5569,OVID,Ovid Therapeutics Inc.,Healthcare,Biotechnology,USA,222.46M,2.05,3.44,2.38%,"247,221"
5570,OVL,Overlay Shares Large Cap Equity ETF,Financial,Exchange Traded Fund,USA,-,-,37.35,0.43%,"4,442"
5571,OVLH,Overlay Shares Hedged Large Cap Equity ETF,Financial,Exchange Traded Fund,USA,-,-,27.99,0.44%,"10,257"
5572,OVLY,Oak Valley Bancorp,Financial,Banks - Regional,USA,146.40M,8.66,17.75,-1.31%,232
5573,OVM,Overlay Shares Municipal Bond ETF,Financial,Exchange Traded Fund,USA,-,-,25.78,0.17%,"2,126"
5574,OVT,Overlay Shares Short Term Bond ETF,Financial,Exchange Traded Fund,USA,-,-,24.85,0.16%,"7,055"
5575,OVV,Ovintiv Inc.,Energy,Oil & Gas E&P,USA,9.25B,-,35.7,-1.19%,"4,791,942"
5576,OWL,Blue Owl Capital Inc.,Financial,Asset Management,USA,19.21B,-,14.95,-2.35%,"1,140,989"
5577,OWLT,"Owlet, Inc.",Healthcare,Medical Devices,USA,600.96M,-,4.32,5.11%,"590,139"
5578,OXBR,Oxbridge Re Holdings Limited,Financial,Insurance - Reinsurance,Cayman Islands,16.68M,26.61,2.9,-1.69%,"33,785"
5579,OXLC,Oxford Lane Capital Corp.,Financial,Closed-End Fund - Debt,USA,766.49M,2.57,7.42,0.95%,"631,918"
5580,OXM,"Oxford Industries, Inc.",Consumer Cyclical,Apparel Manufacturing,USA,1.50B,27.05,91.17,-2.71%,"146,137"
5581,OXSQ,Oxford Square Capital Corp.,Financial,Asset Management,USA,203.35M,1.98,4.1,1.74%,"178,496"
5582,OXY,Occidental Petroleum Corporation,Energy,Oil & Gas E&P,USA,28.37B,-,32.0,-2.35%,"22,145,201"
5583,OYST,"Oyster Point Pharma, Inc.",Healthcare,Biotechnology,USA,282.29M,-,10.95,0.37%,"71,285"
5584,OZK,Bank OZK,Financial,Banks - Regional,USA,5.45B,10.65,43.39,-0.50%,"552,316"
5585,OZON,Ozon Holdings PLC,Consumer Cyclical,Internet Retail,Cyprus,10.51B,-,48.82,1.03%,"286,985"
5586,PAA,"Plains All American Pipeline, L.P.",Energy,Oil & Gas Midstream,USA,7.10B,61.68,9.93,-2.55%,"3,949,700"
5587,PAAS,Pan American Silver Corp.,Basic Materials,Silver,Canada,5.00B,16.76,23.71,2.95%,"2,550,098"
5588,PAC,"Grupo Aeroportuario del Pacifico, S.A.B. de C.V.",Industrials,Airports & Air Services,Mexico,5.12B,40.90,121.88,0.33%,"36,550"
5589,PACB,"Pacific Biosciences of California, Inc.",Healthcare,Diagnostics & Research,USA,4.70B,-,23.87,-4.94%,"2,440,350"
